family,algorithm_display,algorithm_superfamily,algorithm_category,evaluation_mode,dataset_count,mean_roc_auc,mean_f1,mean_evaluation_f1,mean_range_f1,mean_affiliation_precision,mean_affiliation_recall,mean_runtime_seconds
InternalBleeding,SAND | Init 3000,Distance-based,Clustering,range,28,0.940756920995039,0.45505966011081106,0.4718748604440838,0.4718748604440838,0.9122838926887971,0.920601909137759,5.9877984035691565
CIMIS44AirTemperature,DAMP | Start x2,Distance-based,Discord,range,13,0.8997189886712618,0.09834476033536176,0.06865859713034848,0.06865859713034848,0.5675660373993472,0.9881471485503744,4.0939197769263185
CIMIS44AirTemperature,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,13,0.8836842355365933,0.1797242390599145,0.06596145113365208,0.06596145113365208,0.6362479902063396,0.9990877056890882,0.07143661538318082
CIMIS44AirTemperature,OCSVM | Nu 0.10,Density-based,Distribution,range,13,0.7119927742056847,0.14605010356224749,0.06387959756908386,0.06387959756908386,0.6066059863090226,0.9944331398248448,0.06054887692264922
CIMIS44AirTemperature,OCSVM | Train frac 0.20,Density-based,Distribution,range,13,0.7310960436778274,0.1455754487871362,0.06309131084562235,0.06309131084562235,0.6159028026105298,0.9950664197553599,0.06719496153751742
CIMIS44AirTemperature,OCSVM | Kernel linear,Density-based,Distribution,range,13,0.28078172814476354,0.011230857495917724,0.03298769189450497,0.03298769189450497,0.5936222128715479,0.8738801521059585,0.011954561538564416
CIMIS44AirTemperature,HBOS | Baseline,Density-based,Distribution,range,13,0.6581602857196261,0.015915119363395222,0.02872319496360417,0.02872319496360417,0.4739657261395268,0.558974819343483,0.07376500000380191
CIMIS44AirTemperature,HBOS | Tol 0.2,Density-based,Distribution,range,13,0.6581602857196261,0.015915119363395222,0.02872319496360417,0.02872319496360417,0.4739657261395268,0.558974819343483,0.07312343846290152
CIMIS44AirTemperature,HBOS | Bins 20,Density-based,Distribution,range,13,0.6672567615835651,0.002296211251435131,0.020182787509520184,0.020182787509520184,0.46369637626114785,0.5739210865938976,0.07322939230764926
CIMIS44AirTemperature,HBOS | Alpha 0.05,Density-based,Distribution,range,13,0.6513829080038358,0.007326007326007323,0.01754385964912281,0.01754385964912281,0.5039520644037488,0.7789292121089356,0.07332113076923769
CIMIS44AirTemperature,Isolation Forest | Trees 400,Density-based,Tree,range,13,0.661065467895877,0.010430247718383308,0.0149812734082397,0.0149812734082397,0.6672527699211026,0.8748597792376595,0.7705065076879691
CIMIS44AirTemperature,Isolation Forest | Bootstrap on,Density-based,Tree,range,13,0.6746410781848619,0.008667388949079084,0.014285714285714284,0.014285714285714284,0.7023544333315186,0.9015159187970248,0.3620473230750157
CIMIS44AirTemperature,Isolation Forest | Max feat 0.6,Density-based,Tree,range,13,0.6834073268295664,0.009419152276295131,0.013789554926678669,0.013789554926678669,0.6940942051945621,0.8887150675745146,0.45926007693140913
CIMIS44AirTemperature,Isolation Forest | Baseline,Density-based,Tree,range,13,0.6657374886730115,0.012362637362637362,0.0131980695360977,0.0131980695360977,0.6687875104768752,0.9009632840278001,0.39162598461664927
CIMIS44AirTemperature,Isolation Forest | Max samples auto,Density-based,Tree,range,13,0.6657374886730115,0.012362637362637362,0.0131980695360977,0.0131980695360977,0.6687875104768752,0.9009632840278001,0.3939154538451336
CIMIS44AirTemperature,Isolation Forest | Seed 7,Density-based,Tree,range,13,0.6756229854868159,0.010650887573964493,0.00860323886639676,0.00860323886639676,0.6958344082176247,0.9018087327419124,0.39123830769005086
CIMIS44AirTemperature,PCA | Baseline,Density-based,Encoding,range,13,0.566237124361823,0.0,0.0,0.0,0.47673249239629023,0.8086792240018047,0.00976937692254203
CIMIS44AirTemperature,PCA | Components 0.95,Density-based,Encoding,range,13,0.5674054785307817,0.0,0.0,0.0,0.45622139633900116,0.7628675088352508,0.0072837692300358765
CIMIS44AirTemperature,PCA | Score comps 2,Density-based,Encoding,range,13,0.5662678878766151,0.0,0.0,0.0,0.47914374561032935,0.8087168208135951,0.007049969229578492
CIMIS44AirTemperature,PCA | Standardize off,Density-based,Encoding,range,13,0.565565227452865,0.0,0.0,0.0,0.4784520618030036,0.8086792240018047,0.006479838464516538
CIMIS44AirTemperature,PCA | Weighted off,Density-based,Encoding,range,13,0.5637936633675651,0.0,0.0,0.0,0.47391389460176714,0.8086416271900142,0.009491423073296316
CIMIS44AirTemperature,PCA | Whiten on,Density-based,Encoding,range,13,0.566237124361823,0.0,0.0,0.0,0.47673249239629023,0.8086792240018047,0.009674138465645462
GP711MarkerLFM5z,SAND | Batch 1000,Distance-based,Clustering,range,11,0.9977280924411386,0.5954936479983531,0.5987198719936523,0.5987198719936523,0.9861274812243955,0.9988888062871708,3.189002272728513
GP711MarkerLFM5z,SAND | Alpha 0.7,Distance-based,Clustering,range,11,0.9992542222677269,0.5809179591265992,0.5751446805527772,0.5751446805527772,0.9707945727781873,0.999062199093741,2.5053681727387644
GP711MarkerLFM5z,SAND | Init 3000,Distance-based,Clustering,range,11,0.9996087823256636,0.553694699116937,0.555712197029391,0.555712197029391,0.9923721650484986,0.9999314641744548,3.178796754549363
GP711MarkerLFM5z,SAND | Subseq x2,Distance-based,Clustering,range,11,0.9994554118480661,0.5339050592351504,0.5391087047512602,0.5391087047512602,0.9922051188872831,0.9997502124044181,5.390931563631801
GP711MarkerLFM5z,SAND | k = 3,Distance-based,Clustering,range,11,0.9996113739314876,0.5387606585675652,0.5387606585675652,0.5387606585675652,0.9912113993224771,1.0,2.5289467363618314
GP711MarkerLFM5z,SAND | Overlap 64,Distance-based,Clustering,range,11,0.9996184710157365,0.5390674039836504,0.5141319921444704,0.5141319921444704,0.9906125614857061,1.0,9.034513118179431
GP711MarkerLFM5z,SAND | Baseline,Distance-based,Clustering,range,11,0.9996112049766412,0.5372783752152983,0.5137702012096569,0.5137702012096569,0.988674243919764,1.0,2.3879138454503845
GP711MarkerLFM5z,Matrix Profile | Subseq x1,Distance-based,Discord,range,11,0.9953317620469477,0.511143309201175,0.4628067505369622,0.4628067505369622,0.991076544662424,0.9999985662701785,0.1300901000054595
GP711MarkerLFM5z,OCSVM | Gamma 0.1,Density-based,Distribution,range,11,0.9952299027406449,0.5003539811327019,0.436269625170474,0.436269625170474,0.9912647067107627,0.9998854432172188,0.3802736363670027
GP711MarkerLFM5z,DAMP | Start x2,Distance-based,Discord,range,11,0.9943263212169241,0.4894360473533786,0.39822480230597623,0.39822480230597623,0.9097414172287704,0.9090900417728688,9.066074990902878
GP711MarkerLFM5z,DAMP | Baseline,Distance-based,Discord,range,11,0.9943263212169241,0.4898113521453107,0.3729518602199775,0.3729518602199775,0.9105214875111243,0.9090891390540924,7.823850881816312
GP711MarkerLFM5z,OCSVM | Train frac 0.20,Density-based,Distribution,range,11,0.9636853039148779,0.36035109842817353,0.3639002668758067,0.3639002668758067,0.9898611074388117,0.9971657388170033,0.32182937272062356
GP711MarkerLFM5z,DAMP | x_lag x8,Distance-based,Discord,range,11,0.990444201955432,0.4609389411595375,0.35087311891483447,0.35087311891483447,0.8733314545243448,0.998734689181535,7.752166327271632
GP711MarkerLFM5z,Matrix Profile | Baseline,Distance-based,Discord,range,11,0.9889711265765769,0.34692467524323356,0.34692467524323356,0.34692467524323356,0.982803597085874,1.0,0.14862692727051166
GP711MarkerLFM5z,OCSVM | Nu 0.10,Density-based,Distribution,range,11,0.9643992177294198,0.34320689160148654,0.3276792356201423,0.3276792356201423,0.9892635966332001,0.9965043370430396,0.29666938181881874
GP711MarkerLFM5z,OCSVM | Baseline,Density-based,Distribution,range,11,0.9644602947787889,0.34151667392058255,0.32689147717065214,0.32689147717065214,0.9892987574644018,0.9964317943896147,0.22195496364094483
GP711MarkerLFM5z,Isolation Forest | Trees 400,Density-based,Tree,range,11,0.8481879235049811,0.27948116087655284,0.2739883805751797,0.2739883805751797,0.8540172617069085,0.9737971447010335,1.0875179636323908
GP711MarkerLFM5z,Isolation Forest | Seed 7,Density-based,Tree,range,11,0.8604010534624623,0.28823471285108193,0.2682689850571874,0.2682689850571874,0.8544367259983772,0.9733116724673689,0.562398827269631
GP711MarkerLFM5z,Isolation Forest | Baseline,Density-based,Tree,range,11,0.8264338233021998,0.27397519866042286,0.26623052465061436,0.26623052465061436,0.8541489506472224,0.9745328574126634,0.5635479272724214
GP711MarkerLFM5z,Isolation Forest | Max samples auto,Density-based,Tree,range,11,0.8264338233021998,0.27397519866042286,0.26623052465061436,0.26623052465061436,0.8541489506472224,0.9745328574126634,0.5608758727321401
GP711MarkerLFM5z,Isolation Forest | Max feat 0.6,Density-based,Tree,range,11,0.8382208704030591,0.2805531567373908,0.2611616075753235,0.2611616075753235,0.8466563253009817,0.9610915118152835,3.4535314999970566
GP711MarkerLFM5z,Isolation Forest | Bootstrap on,Density-based,Tree,range,11,0.8507988451471838,0.2827847487762028,0.24996495636637725,0.24996495636637725,0.8515981825369976,0.9177420179811424,0.5205943545443006
GP711MarkerLFM5z,PCA | Standardize off,Density-based,Encoding,range,11,0.7589757735245459,0.20227910780749037,0.1997847262457274,0.1997847262457274,0.9484171720982697,0.6326759366023386,0.30669660000289284
GP711MarkerLFM5z,PCA | Baseline,Density-based,Encoding,range,11,0.7576558857932195,0.200727769496938,0.19913411258104805,0.19913411258104805,0.949098546439325,0.632661717475152,0.3345913363684138
GP711MarkerLFM5z,PCA | Score comps 2,Density-based,Encoding,range,11,0.7576455595104435,0.200727769496938,0.19913411258104805,0.19913411258104805,0.949098546439325,0.632661717475152,0.051982172730442255
GP711MarkerLFM5z,PCA | Whiten on,Density-based,Encoding,range,11,0.7576558857932195,0.200727769496938,0.19913411258104805,0.19913411258104805,0.949098546439325,0.632661717475152,0.33058827273039654
GP711MarkerLFM5z,PCA | Weighted off,Density-based,Encoding,range,11,0.7580751763897968,0.200233684437507,0.19872412437412218,0.19872412437412218,0.9490923827285374,0.6326594447478794,0.3283176636402707
GP711MarkerLFM5z,HBOS | Bins 20,Density-based,Distribution,range,11,0.5950058109828427,0.204536055597989,0.19797081332397254,0.19797081332397254,0.820445150554903,0.715248951830372,0.9210699363585181
GP711MarkerLFM5z,Matrix Profile | Subseq x4,Distance-based,Discord,range,11,0.9751649985224309,0.21255758638231087,0.19724117632869476,0.19724117632869476,0.9662299733639048,0.9977941370223978,0.1382381272719199
GP711MarkerLFM5z,HBOS | Baseline,Density-based,Distribution,range,11,0.6548492862949664,0.17926334887062945,0.19702846928076997,0.19702846928076997,0.8279029225979612,0.5322009345794392,0.9050450181794903
GP711MarkerLFM5z,HBOS | Tol 0.2,Density-based,Distribution,range,11,0.6548492862949664,0.17926334887062945,0.19702846928076997,0.19702846928076997,0.8279029225979612,0.5322009345794392,0.9017224363606974
GP711MarkerLFM5z,HBOS | Alpha 0.05,Density-based,Distribution,range,11,0.6596557461368732,0.1787020500681051,0.19661689140885086,0.19661689140885086,0.8299699280553331,0.532250318606627,0.9013770454542034
GP711MarkerLFM5z,PCA | Components 0.95,Density-based,Encoding,range,11,0.7634074828387198,0.21000867441026447,0.19523179019874382,0.19523179019874382,0.9458850334906342,0.6326308758479319,0.052563454543070987
GP711MarkerLFM5z,Local Outlier Factor | Baseline,Distance-based,Proximity,range,11,0.613188858025428,0.15060999572738396,0.14969877491140363,0.14969877491140363,0.8852782374064173,0.9926059386470534,0.3277628909166775
GP711MarkerLFM5z,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,11,0.613188858025428,0.15060999572738396,0.14969877491140363,0.14969877491140363,0.8852782374064173,0.9926059386470534,0.3307334363635163
GP711MarkerLFM5z,Local Outlier Factor | Search brute,Distance-based,Proximity,range,11,0.613188858025428,0.15060999572738396,0.14969877491140363,0.14969877491140363,0.8852782374064173,0.9926059386470534,0.3283612818234939
insectEPG,Matrix Profile | Baseline,Distance-based,Discord,range,11,0.9670609288836503,0.2600545633486628,0.133797066736511,0.133797066736511,0.819295516250244,0.9868572645010285,0.09058114545504474
GP711MarkerLFM5z,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,11,0.6701909524815778,0.1401087300665272,0.13177051281265853,0.13177051281265853,0.8734188805597927,0.9939527719801222,4.858209963639225
GP711MarkerLFM5z,Local Outlier Factor | p = 1,Distance-based,Proximity,range,11,0.6701909524815778,0.1401087300665272,0.13177051281265853,0.13177051281265853,0.8734188805597927,0.9939527719801222,4.866781663631131
GP711MarkerLFM5z,OCSVM | Kernel linear,Density-based,Distribution,range,11,0.3337228229954902,0.08732182440565547,0.12992357893181447,0.12992357893181447,0.6763602123249701,0.43217530483967403,0.06365748182129617
insectEPG,DAMP | x_lag x8,Distance-based,Discord,range,11,0.8346216113880963,0.11946166122364206,0.1263357366793021,0.1263357366793021,0.8050084905811143,0.9927324209305016,5.349967209090457
insectEPG,HBOS | Alpha 0.05,Density-based,Distribution,range,11,0.7778239555519046,0.07786636813815391,0.08823426605946792,0.08823426605946792,0.6863997528036976,0.9575259107468009,0.09803604545463297
insectEPG,HBOS | Baseline,Density-based,Distribution,range,11,0.7790054891539137,0.07617602926526436,0.08557848179080757,0.08557848179080757,0.6850335649356049,0.9469895612182928,0.09493298182496797
insectEPG,HBOS | Tol 0.2,Density-based,Distribution,range,11,0.7790054891539137,0.07617602926526436,0.08557848179080757,0.08557848179080757,0.6850335649356049,0.9469895612182928,0.09419416363710872
insectEPG,DAMP | Start x2,Distance-based,Discord,range,11,0.8269223437290361,0.0841622034979589,0.08446227676913308,0.08446227676913308,0.7558024523352672,0.8857193533220763,5.41454517272227
insectEPG,DAMP | Baseline,Distance-based,Discord,range,11,0.8267790161967112,0.08310389980807627,0.08446227676913308,0.08446227676913308,0.7554759980017032,0.8889018079948291,5.42202874545844
insectEPG,SAND | Subseq x2,Distance-based,Clustering,range,11,0.9345452939117455,0.15352321063122754,0.08419454953304856,0.08419454953304856,0.6319299505912049,0.96170407295516,2.5214346090929625
insectEPG,SAND | Batch 1000,Distance-based,Clustering,range,11,0.9596078805736581,0.1469138771372565,0.08401071912169472,0.08401071912169472,0.6104872541267811,0.9617262505827956,2.6949097454595505
insectEPG,SAND | Alpha 0.7,Distance-based,Clustering,range,11,0.9325380329772849,0.1468566090887928,0.08295085101509408,0.08295085101509408,0.6085922909763791,0.9617404438657057,2.60616887272706
insectEPG,SAND | Baseline,Distance-based,Clustering,range,11,0.9405140153085955,0.14405352707218835,0.08293018718780307,0.08293018718780307,0.6232142634347986,0.9617350285778471,2.5503574545516376
insectEPG,SAND | Overlap 64,Distance-based,Clustering,range,11,0.9411741171070506,0.14553448105908737,0.08109200965528895,0.08109200965528895,0.6212347406083986,0.9617262398294077,1.095322763631967
insectEPG,SAND | Init 3000,Distance-based,Clustering,range,11,0.9411173072846007,0.15330401235669153,0.08109113795987412,0.08109113795987412,0.6101090065536338,0.9617207922813859,2.500381463633279
insectEPG,SAND | k = 3,Distance-based,Clustering,range,11,0.9384440434375879,0.14981976538205669,0.080992530186388,0.080992530186388,0.6260418661907639,0.9617586293209787,1.831073418174955
insectEPG,OCSVM | Kernel linear,Density-based,Distribution,range,11,0.4684067607455671,0.0803612158450868,0.07560322182197841,0.07560322182197841,0.6975408610548995,0.9105771438804763,0.017611881807996773
insectEPG,HBOS | Bins 20,Density-based,Distribution,range,11,0.800334358867853,0.08197094023439998,0.06978726226698552,0.06978726226698552,0.6847754800079906,0.9803843164188536,0.09535550908714698
insectEPG,Matrix Profile | Subseq x4,Distance-based,Discord,range,11,0.8995546498841406,0.13308610531331588,0.0692502343598932,0.0692502343598932,0.7671066519368381,0.9139695870562793,0.08032195454738522
insectEPG,Matrix Profile | Subseq x1,Distance-based,Discord,range,11,0.9434924682772248,0.2513271185723015,0.06740450799320713,0.06740450799320713,0.7891208583232192,0.9973301115354684,0.0801252363625363
insectEPG,Isolation Forest | Max feat 0.6,Density-based,Tree,range,11,0.9194339717557157,0.06438029042945219,0.06441425067008134,0.06441425067008134,0.741700284704013,0.9889076392397128,0.5239127636384431
insectEPG,Isolation Forest | Baseline,Density-based,Tree,range,11,0.9306076265120282,0.07190413808626762,0.061926395156083086,0.061926395156083086,0.7294840870543466,0.993006998353399,0.44095184545519506
insectEPG,Isolation Forest | Max samples auto,Density-based,Tree,range,11,0.9306076265120282,0.07190413808626762,0.061926395156083086,0.061926395156083086,0.7294840870543466,0.993006998353399,0.441180009087971
insectEPG,Isolation Forest | Seed 7,Density-based,Tree,range,11,0.9297704150523359,0.06575347855152204,0.0609164928041167,0.0609164928041167,0.7432676331059915,0.9912196555166538,0.4423126363571183
